zone,x_upstream,y_upstream,x_core,y_core,x_downstream,y_downstream,l,l_over_xminusx0,b_over_a,detJ_upstream,traceJ_upstream,discJ_upstream,lambda1r_upstream,lambda1i_upstream,lambda2r_upstream,lambda2i_upstream,detJ_core,traceJ_core,discJ_core,lambda1r_core,lambda1i_core,lambda2r_core,lambda2i_core,detJ_downstream,traceJ_downstream,discJ_downstream,lambda1r_downstream,lambda1i_downstream,lambda2r_downstream,lambda2i_downstream,label
521,0.01487895,0.000507121,0.0184054,0.000391006,0.02187055,0.000336875,0.0069916,0.380500414971632,0.982617079499213,-13896624.3845962,-45.5985468215797,55588576.7658569,-3750.6866364442,0.0,3705.08808962263,0.0,24547061.2794495,-74.4326242815978,-98182704.9022404,-37.2163121407989,4954.35931534645,-37.2163121407989,-4954.35931534645,-24919350.0834529,-91.8181453794336,99685830.9056327,-5038.04866673235,0.0,4946.23052135292,0.0,1
963,0.195146,-0.001826055,0.196674,-0.002082045,0.200535,-0.00170672,0.005389,0.0272391143370544,2.52683246073292,-39467.016334172,20.5225013489243,158289.238398305,209.189151180088,0.0,-188.666649831164,0.0,48276.9333272244,68.4917164304165,-188416.618089313,34.2458582152083,217.034915445253,34.2458582152083,-217.034915445253,-76147.3364826512,41.0695281585335,306276.052073769,-256.176300062452,0.0,297.245828220985,0.0,0
582,0.6149315,-0.004006965,0.625183,-0.006173395,0.6923285,-0.006505345,0.077397,0.11841102764561,6.54982197727156,-10102.1636374664,20.7604177222583,40839.6494938683,111.424319889269,0.0,-90.6639021670108,0.0,51812.5951493119,-4.20434008677031,-207232.704121682,-2.10217004338515,227.614094533754,-2.10217004338515,-227.614094533754,-26983.1589955219,-1.34952270253511,107934.457193612,163.592138231098,0.0,-164.941660933633,0.0,0
1330,0.04296395,0.0002358795,0.0453954,0.0002852035,0.04915505,0.000100952,0.0061910999999999,0.134415267208719,1.54625840547821,-6145524.19099507,120.662888711061,24596656.2966924,2540.082253242,0.0,-2419.41936453094,0.0,11540806.7166631,-36.3080826766278,-46161908.5897847,-18.1540413383138,3397.12777908724,-18.1540413383138,-3397.12777908724,-3401563.63686484,38.136029276628,13607708.9041883,1863.49942459833,0.0,-1825.3633953217,0.0,1
901,0.276986,-0.002219245,0.2872405,-0.00159281,0.2893285,-0.00170672,0.0123425,0.0435888538965541,0.203617923838312,-31215.4073208406,16.2139440558823,125124.521265209,184.971695238372,0.0,-168.75775118249,0.0,26915.1758652513,-22.74416799122,-107143.406283392,-11.37208399561,163.663837089469,-11.37208399561,-163.663837089469,-20685.866437258,3.72584255022301,82757.3476517412,145.700805411855,0.0,-141.974962861632,0.0,0
1466,0.07207735,0.0001438535,0.0800888,2e-05,0.0903664,-0.000336875,0.01828905,0.225173944827055,1.28286390104164,-265734.543947826,-37.5654332073353,1064349.33756336,497.053821837377,0.0,-534.619255044712,0.0,614682.396850365,3.61493967097452,-2458716.51961264,1.80746983548726,784.014751074978,1.80746983548726,-784.014751074978,-327067.667701418,-19.7149301110747,1308659.34927496,562.125784103684,0.0,-581.840714214758,0.0,1
909,0.3446565,-0.002362975,0.350779,-0.002836535,0.3532535,-0.003191005,0.0085969999999999,0.0246364144373915,0.404164965291956,-58017.8345606339,9.82491922707315,232167.867280354,245.831464302018,0.0,-236.006545074945,0.0,25941.0314246557,-17.4031429038214,-103461.256315692,-8.70157145191069,160.82696937679,-8.70157145191069,-160.82696937679,-11249.4816665417,-4.79048782773781,45020.8754397946,103.695372353305,0.0,-108.485860181042,0.0,0
168,0.070917,0.000188797,0.07722935,0.000100952,0.0855629,-0.0001438535,0.0146459,0.187192093041982,1.3201977076683,-1168713.34277087,72.230709679973,4680070.64650434,1117.78890153792,0.0,-1045.55819185795,0.0,487421.933178994,20.5730881415527,-1949264.48076029,10.2865440707763,698.080310702195,10.2865440707763,-698.080310702195,-578286.677584349,-36.9367130082086,2314511.03110525,742.207499413718,0.0,-779.144212421927,0.0,1
953,0.183249,-0.0010101525,0.1876435,-0.001380275,0.191366,-0.00159281,0.0081169999999999,0.043335157428293,0.847081579246773,-194916.401318076,-31.6383944580323,780666.593276185,-457.595892312682,0.0,425.95749785465,0.0,60337.251033888,15.2764478437436,-241115.634276829,7.63822392187176,245.517633927193,7.63822392187176,-245.517633927193,-134318.358514613,21.7260437364046,537745.455034889,377.518669252396,0.0,-355.792625515992,0.0,0
1122,0.2820745,-0.00118661,0.2872405,-0.00170672,0.2903775,-0.00251355,0.008303,0.0290085456946609,0.607239643825009,-65858.8650787889,13.4187909247277,263615.524265037,263.426907654772,0.0,-250.008116730044,0.0,100590.851619111,44.3671817884041,-400394.959656598,22.183590894202,316.383849009632,22.183590894202,-316.383849009632,-56408.2057921266,31.5780547482517,226629.99671019,253.817385301385,0.0,-222.239330553134,0.0,0
610,0.2749725,-0.00170672,0.3032155,-0.00267129,0.3338685,-0.001826055,0.058896,0.19346923088294,1.08533087844776,-89957.4922745441,11.4433672053945,359960.919751174,305.705399723745,0.0,-294.262032518351,0.0,78097.0127832135,-1.04864854713569,-312386.951469078,-0.524324273567842,279.457935774366,-0.524324273567842,-279.457935774366,-65781.9456565526,-8.5206237676821,263200.383655601,-260.775605607042,0.0,252.25498183936,0.0,1
1208,0.446986,-0.003788535,0.5153125,-0.00498973,0.606842,-0.0002852035,0.159856,0.30338157650015,1.33959005656663,-24685.4737129872,51.4514594637364,101389.147532897,184.934042590288,0.0,-133.482583126551,0.0,62031.295209825,26.501306432006,-247422.861596697,13.250653216003,248.708092749662,13.250653216003,-248.708092749662,-32334.6856902235,-4.14572527254792,129355.929798929,177.757564293466,0.0,-181.903289566013,0.0,1
198,0.112284,-0.0006345535,0.1249915,0.000188797,0.135149,-0.000100952,0.022865,0.184817708228086,0.799331103678932,-388976.649145038,-8.8484483260289,1555984.89161793,619.271393028964,0.0,-628.119841354993,0.0,619665.841952234,-9.22031436204818,-2478578.353612,-4.61015718102409,787.175068458726,-4.61015718102409,-787.175068458726,-310463.756952919,15.0174976355854,1242080.55304691,564.752087281096,0.0,-549.734589645511,0.0,1
148,0.6590505,-0.00170672,0.67218,-0.00358003,0.6743915,-0.004235795,0.0153409999999999,0.0230096247155856,0.168437488099312,-6095.40049126127,20.1893900827493,24789.2134369585,88.8176482331828,0.0,-68.6282581504336,0.0,2890.20067165655,21.6821409182858,-11090.6874518258,10.8410704591429,52.6561664286003,10.8410704591429,-52.6561664286003,-4439.73355823295,2.82110084881796,17766.892842931,-65.2357038644312,0.0,68.0568047132492,0.0,0
1142,0.0349036,0.000336875,0.0385609,0.0002852035,0.04177015,0.0002852035,0.00686655,0.179110843019938,0.877491592158152,-1784309.37073115,-76.0588849543901,7143022.43690511,1298.29222883787,0.0,-1374.35111379226,0.0,3917252.89683763,3.4749092314301,-15668999.5123564,1.73745461571505,1979.20435480753,1.73745461571505,-1979.20435480753,-2770882.05715306,-135.886428448437,11101993.3500487,1598.03948001728,0.0,-1733.92590846572,0.0,1
556,0.4562225,-0.003788535,0.4593385,-0.004235795,0.4640485,-0.002836535,0.007826,0.0170080335031746,1.51155327342746,-12993.2017351366,33.7814975223568,53113.9965153995,132.12311890451,0.0,-98.3416213821536,0.0,6150.9177105975,-28.4834534965193,-23792.3637193016,-14.2417267482597,77.123867445982,-14.2417267482597,-77.123867445982,308.662413454262,-20.9699522227768,-794.910757591504,-10.4849761113884,14.0970808821499,-10.4849761113884,-14.0970808821499,0
137,0.1869055,-0.00109633,0.2028805,-0.0009278895,0.2434505,-0.001380275,0.056545,0.262782440584075,2.539593114241,-102540.323944255,40.1767638509485,411775.468130556,340.937048796071,0.0,-300.760284945122,0.0,201996.401796193,-3.37291921246766,-807974.230600759,-1.68645960623383,449.436934007642,-1.68645960623383,-449.436934007642,-70986.4582109855,8.56761579596643,284019.236884369,270.751083977228,0.0,-262.183468181261,0.0,1
1012,0.7761255,-0.004006965,0.778653,-0.00555406,0.781188,-0.005265335,0.0050624999999999,0.0065015810882008,1.00296735905042,-3042.32642045754,21.0697849373923,12613.2415191381,66.6892367332723,0.0,-45.61945179588,0.0,-3736.81893710771,-4.20949737655631,14964.9956165941,-63.2704981249402,0.0,59.0610007483839,0.0,-6166.83780830741,4.34389766198024,24686.2206801274,-76.3872974105049,0.0,80.7311950724852,0.0,0
321,0.2076345,-0.000507121,0.2310015,-0.00300965,0.2641125,-0.00170672,0.056478,0.239441904241044,1.41699833097959,-48304.6520318016,-8.88822204791073,193297.608618379,-224.272230596031,0.0,215.38400854812,0.0,147101.881729092,39.661433402059,-586834.497616863,19.8307167010295,383.025618469856,19.8307167010295,-383.025618469856,-136371.443835043,24.766537003637,546099.156695326,381.875878947321,0.0,-357.109341943684,0.0,1
642,0.0990503,-0.000507121,0.1092485,-0.000507121,0.126093,-0.000507121,0.0270427,0.240226557929994,1.65171304740052,-233133.725470306,-27.1185896683449,933270.319786823,469.470290125906,0.0,-496.588879794251,0.0,239196.949400405,-13.5868176378188,-956603.195988095,-6.7934088189094,489.030468372906,-6.7934088189094,-489.030468372906,-276088.533807164,12.6657079555132,1104514.55538667,531.812291107952,0.0,-519.146583152439,0.0,1
893,0.736714,0.000100952,0.748825,-0.0009278895,0.7537215,0.0009278895,0.0170074999999998,0.0228221885482463,0.404301874329124,-1109.96737263798,-6.63423780729623,4483.88260183567,30.1637808820344,0.0,-36.7980186893307,0.0,26713.4432202008,1.06807723646068,-106852.63209182,0.53403861823034,163.441604320794,0.53403861823034,-163.441604320794,-3484.63857442188,-18.8843116882271,14295.1715256256,-69.2233642745761,0.0,50.339052586349,0.0,0
1419,0.284131,-0.00170672,0.3076,-0.001380275,0.325679,-0.002362975,0.041548,0.136265394139158,0.770335335975118,-52100.1614090146,-15.7423082268503,208648.465904368,220.519118175243,0.0,-236.261426402093,0.0,52253.4528920631,-5.74355059365543,-208980.82319483,-2.87177529682771,228.572101969395,-2.87177529682771,-228.572101969395,-60673.0402848317,-3.46888646112289,242704.194312607,244.59064395739,0.0,-248.059530418513,0.0,1
460,0.585095,-0.00251355,0.590954,-0.003191005,0.596867,-0.002836535,0.0117720000000001,0.0199194221134015,1.00921658986175,-7675.20073958134,-12.2826136564814,30851.6655565597,-93.9645178213485,0.0,81.6819041648671,0.0,11275.3515980913,28.239320009449,-44303.9471977693,14.1196600047245,105.242514220453,14.1196600047245,-105.242514220453,-51277.8918349884,-24.5784786849602,205715.668954421,-239.068685586193,0.0,214.490206901233,0.0,0
1207,0.0274994,0.0002852035,0.03033345,0.000391006,0.03326365,0.000336875,0.00576425,0.189728790770049,1.03392671265504,-15226429.7909104,-77.0469441098815,60911655.3952383,-3940.81944350682,0.0,3863.77249939694,0.0,47172672.025259,-63.4358133148019,-188686663.998625,-31.7179066574007,6868.16321876936,-31.7179066574007,-6868.16321876936,-12890854.2279746,6.72854092007128,51563462.1851613,3593.74942337752,0.0,-3587.02088245745,0.0,1
285,0.0792656,-0.0001438535,0.0886011,0.0001438535,0.0999936,-0.000507121,0.020728,0.231262886367896,1.22034170638959,-760385.965117167,41.8777136036377,3043297.60336534,893.191343666336,0.0,-851.313630062698,0.0,807669.118477547,-30.7461151070718,-3229731.15031601,-15.3730575535359,898.572639010894,-15.3730575535359,-898.572639010894,-402864.412616353,-2.97506381330272,1611466.5014701,633.230220616095,0.0,-636.205284429397,0.0,1
664,0.1789345,-0.0006345535,0.183249,-0.000507121,0.184705,-0.0006345535,0.0057705,0.0317374762642673,0.337466682118441,-11180.6143513014,16.8856794419543,45007.5835754219,114.517793851797,0.0,-97.6321144098424,0.0,74104.822367778,1.0473598396528,-296418.192508478,0.523679919826399,272.221505629367,0.523679919826399,-272.221505629367,-112118.930564361,9.81401927111934,448572.037231698,339.784613108716,0.0,-329.970593837597,0.0,0
1274,0.01050275,0.000507121,0.01255195,0.000447714,0.0150944,0.000569356,0.00459165,0.358762596617202,1.24070368924458,-13873435.9189254,-14.5757560918371,55493956.1283672,-3732.00115990961,0.0,3717.42540381777,0.0,33406725.1168589,52.8452418697163,-133624107.847847,26.4226209348581,5779.79471624744,26.4226209348581,-5779.79471624744,-42645838.2246785,-437.451422870752,170774716.646086,-6752.76574509919,0.0,6315.31432222844,0.0,1
76,0.0362932,0.0002852035,0.03942555,0.000391006,0.04296395,0.000336875,0.00667075,0.16833181612006,1.12963110763484,-10698091.6562788,-8.81769252441512,42792444.3768167,3266.38786007773,0.0,-3275.20555260214,0.0,35421192.1686031,64.7659393402182,-141680574.047514,32.3829696701091,5951.48246337653,32.3829696701091,-5951.48246337653,-5653930.5595179,-17.5307702061715,22616029.5659756,2369.05029141474,0.0,-2386.58106162091,0.0,1
409,0.6699755,-0.006173395,0.717713,-0.00498973,0.7512695,-0.00759904,0.081294,0.114398291638669,0.702937941869603,-18827.0650428846,-2.87087969538284,75316.5021217637,-138.654700632907,0.0,135.783820937524,0.0,21753.8361257078,-15.9052720404016,-86762.3668241519,-7.9526360202008,147.277261333982,-7.9526360202008,-147.277261333982,-4405.23378124034,-8.34773685732235,17690.6198356005,-70.6769131627192,0.0,62.3291763053968,0.0,1
146,0.2249725,-0.002219245,0.227541,-0.002219245,0.2292655,-0.002082045,0.004293,0.0189019853028589,0.671403542923874,-63671.908427566,-6.84960891630132,254734.55085257,248.931367872036,0.0,-255.780976788337,0.0,47508.8550094761,26.5299053265282,-189331.58416127,13.2649526632641,217.561246641762,13.2649526632641,-217.561246641762,-7584.4764567377,-3.90421016383638,30353.1486839542,-89.0628803682658,0.0,85.1586702044294,0.0,0
675,0.02234455,0.0002852035,0.0250038,0.0002358795,0.02800765,0.0002852035,0.0056631,0.224939525979004,1.12958540941995,-22152628.5479279,-329.563023489679,88719125.9781633,-4874.32304936194,0.0,4544.76002587226,0.0,56131492.4393066,-80.3045274800349,-224519520.940093,-40.1522637400175,7491.98773590982,-40.1522637400175,-7491.98773590982,-15493394.9066865,-67.7790030150807,61978173.6199957,3902.42138623989,0.0,-3970.20038925497,0.0,1
332,0.1552725,-0.0002852035,0.1565575,-0.000391006,0.1585005,-0.000569356,0.0032279999999999,0.0205753841152679,1.51206225680931,-156475.006446607,-62.7225618441381,629834.14555072,-428.171734901901,0.0,365.449173057763,0.0,4081.00224430639,33.8802547915713,-15176.1373124838,16.9401273957856,61.5957330350159,16.9401273957856,-61.5957330350159,-90781.2913270155,13.7011361256493,363312.886439195,308.227776241875,0.0,-294.526640116226,0.0,0
63,0.0274994,0.000188797,0.03033345,0.0001438535,0.03380695,0.0002358795,0.00630755,0.205771506540513,1.22563116388208,-16092749.1706308,-195.548848536481,64409236.0346873,3914.9938232975,0.0,-4110.54267183398,0.0,50860048.4526037,-109.644790259623,-203428171.830384,-54.8223951298114,7131.41240972614,-54.8223951298114,-7131.41240972614,-9146750.33179063,138.99465607218,36606320.8415792,3094.65520993164,0.0,-2955.66055385946,0.0,1
1418,0.31653,-0.002219245,0.321077,-0.00358003,0.3222225,-0.00358003,0.0056925,0.0178238049948925,0.251924345722458,-40727.9490354168,10.7115790197014,163026.534066762,207.238511694516,0.0,-196.526932674814,0.0,30972.6710457377,14.2622312837972,-123687.272941758,7.13111564189859,175.846007163767,7.13111564189859,-175.846007163767,6458.74845127535,-41.580984386276,-24106.0155425697,-20.790492193138,77.6305602558839,-20.790492193138,-77.6305602558839,0
330,0.2052465,-0.000849364,0.2076345,-0.000849364,0.2224275,-0.00109633,0.017181,0.0803462450371077,6.19472361809045,-4242.67755764525,-15.3236740222609,17205.5252161215,-73.2467537529423,0.0,57.9230797306813,0.0,80610.9163262958,10.0583926055964,-322342.494043375,5.02919630279818,283.876070690792,5.02919630279818,-283.876070690792,-46480.8908846429,4.07516420760615,185940.17050189,217.641484261145,0.0,-213.566320053539,0.0,0
117,0.0257445,0.0002852035,0.02851905,0.0002852035,0.0321868,0.0002852035,0.0064423,0.222411718708194,1.32192607810276,-16336347.0682855,-156.211863924175,65369790.4195727,-4120.68525770119,0.0,3964.47339377701,0.0,72433456.7284602,-27.7548414902498,-289733056.582615,-13.8774207451248,8510.77341642072,-13.8774207451248,-8510.77341642072,-12151311.3252646,99.8767490692744,48615220.666063,3536.16917104191,0.0,-3436.29242197264,0.0,1
172,0.5437175,-0.002082045,0.549199,-0.003788535,0.55473,-0.00251355,0.0110125,0.0200510265624893,1.00903037489737,-5557.96745657559,32.2744883506491,23273.5124245986,92.415537982604,0.0,-60.1410496319549,0.0,15408.7359933933,-4.41538081954818,-61615.4483857917,-2.2076904097741,124.112296314458,-2.2076904097741,-124.112296314458,-21375.3939464289,-48.5101244383624,87854.8079587411,-172.456620880638,0.0,123.946496442276,0.0,0
989,0.480062,-0.003380995,0.4915635,-0.00300965,0.493227,-0.003191005,0.013165,0.0270526020534497,0.144633308698864,-25222.5884407248,1.16926899764912,100891.720952888,-158.232651204659,0.0,159.401920202308,0.0,29844.6561276712,2.8133659341203,-119370.709482806,1.40668296706015,172.750332476385,1.40668296706015,-172.750332476385,927.608824960451,6.79295567549538,-3664.29105303256,3.39647783774769,30.2666939598322,3.39647783774769,-30.2666939598322,0
281,0.0095,0.000507121,0.01111095,0.000447714,0.0136001,0.000507121,0.0041001,0.35498547625335,1.54514416958937,-4812402.28920023,-29.6566754054433,19250488.675197,-2208.59727922762,0.0,2178.94060382217,0.0,9025825.06616328,-12.218813267031,-36103150.9652555,-6.10940663351545,3004.29488254962,-6.10940663351545,-3004.29488254962,-19140359.8452081,-81.3680242222398,76568060.1361982,-4415.84287026125,0.0,4334.47484603901,0.0,1
518,0.4882525,-0.003380995,0.4915635,-0.005265335,0.494895,-0.004235795,0.0066425,0.0135127231671748,1.00619148293566,-4213.89907060486,22.9583795363796,17382.6834733559,77.4008923276578,0.0,-54.4425127912782,0.0,5037.26461002973,-3.75525389832235,-20134.956508278,-1.87762694916118,70.9488486662716,-1.87762694916118,-70.9488486662716,-6054.90904059315,-28.980512118551,25059.5062450261,64.6607171580926,0.0,-93.6412292766436,0.0,0
1216,0.08050225,-2e-05,0.0821687,2e-05,0.0834319,2e-05,0.00292965,0.0357417902249166,0.758018542410517,-693635.802252764,109.415034202649,2786514.85872062,889.35038364974,0.0,-779.935349447091,0.0,767249.731831097,39.3706226412286,-3067448.88139723,19.6853113206143,875.706697672975,19.6853113206143,-875.706697672975,-174247.493387052,-14.3375775871413,697195.539679275,-424.659968245088,0.0,410.322390657946,0.0,0
294,0.175399,-0.00109633,0.176807,-0.00109633,0.1796485,-0.0009278895,0.0042494999999999,0.0239376421464733,2.01811079545455,-17380.1807998184,0.687123554721509,69521.1953380529,132.17792313476,0.0,-131.490799580038,0.0,52412.3710720625,37.7971344410441,-208220.860916295,18.898567220522,228.156120297208,18.898567220522,-228.156120297208,-124351.584786587,-52.6984280806734,500183.463468523,-379.967462815949,0.0,327.269034735276,0.0,0
1353,0.09125715,-0.000447714,0.09811245,-0.0010101525,0.110254,-0.0006345535,0.01899685,0.188543909356877,1.77111869648302,-235275.396964168,4.68569946607089,941123.543636159,487.400460650584,0.0,-482.714761184513,0.0,746026.213956921,46.4925235221601,-2981943.30108423,23.2462617610801,863.415210238421,23.2462617610801,-863.415210238421,-715488.49345482,19.6526996926456,2862340.20242449,-836.096253354539,0.0,855.748953047184,0.0,1
1189,0.0690064,0.0001438535,0.07053255,0.000100952,0.07285685,6e-05,0.00385045,0.0542839671303175,1.52298266880713,-902217.718581053,52.2511678905578,3611601.05887014,976.336226233364,0.0,-924.085058342806,0.0,369922.919292585,-24.2208951851737,-1479105.02540677,-12.1104475925868,608.092309071322,-12.1104475925868,-608.092309071322,-617914.569844862,-3.13774211166746,2471668.12480501,-787.645859143675,0.0,784.508117032008,0.0,0
331,0.0300719,0.0002852035,0.0329932,0.0002358795,0.0362932,0.000188797,0.0062213,0.187487097887293,1.12963406702495,-16870585.8372049,-29.4737935815666,67483212.0533275,4092.6714117819,0.0,-4122.14520536346,0.0,40345127.3143705,-120.059404443059,-161366094.996887,-60.0297022215293,6351.49775637382,-60.0297022215293,-6351.49775637382,-9618066.48760646,161.711865979404,38498416.6780244,3183.21054997115,0.0,-3021.49868399174,0.0,1
1425,0.625183,-0.007217395,0.627252,-0.007217395,0.639798,-0.00555406,0.0146149999999999,0.0231070664302467,6.06379893668478,-13877.195417547,28.1008546829245,56298.4397040988,132.686888541317,0.0,-104.586033858393,0.0,8143.26601488208,-15.2765130668324,-32339.6922080472,-7.63825653341622,89.9162001644409,-7.63825653341622,-89.9162001644409,-23499.0637949959,18.1137474965311,94324.3630283519,162.618232029208,0.0,-144.504484532677,0.0,0
1234,0.0713026,-0.0001438535,0.0724665,-6e-05,0.07522375,0.000188797,0.00392115,0.0535214314694935,2.36897499785203,-219473.498226563,62.0749159833153,881747.288100589,-438.469540917994,0.0,500.544456901309,0.0,135307.925301493,-14.1710612057149,-541030.882230276,-7.08553060285747,367.774007452361,-7.08553060285747,-367.774007452361,-303496.291995148,-37.6758474227879,1215404.63745962,532.389034414662,0.0,-570.06488183745,0.0,0
611,0.0957926,-2e-05,0.108249,-0.000391006,0.1249915,-0.000447714,0.0291989,0.264501836862346,1.34408817957034,-515278.577075762,-39.1999566265641,2062650.94490257,698.49662815805,0.0,-737.696584784614,0.0,763209.507948088,-12.4782744528731,-3052682.32445903,-6.23913722643657,873.59634907362,-6.23913722643657,-873.59634907362,-207235.767587168,-31.5458259730632,829938.209484997,-471.277635652773,0.0,439.731809679709,0.0,1
709,0.445463,-0.00358003,0.494895,-0.0010101525,0.565945,-0.001951075,0.120482,0.238246088621011,1.43732804660948,-52285.3155928252,18.7684384521233,209493.516653232,238.236527851751,0.0,-219.468089399628,0.0,59971.6770646311,23.2533800994444,-239345.988572475,11.6266900497222,244.614997788604,11.6266900497222,-244.614997788604,779.616285128574,8.43750113322228,-3047.27371514117,4.21875056661114,27.6010584721907,4.21875056661114,-27.6010584721907,1
501,0.175399,-0.0002358795,0.176807,-6e-05,0.178223,-6e-05,0.0028239999999999,0.0159718569546012,1.00568181818182,-59675.5652290138,-28.7643867839084,239529.650863109,-259.091025917013,0.0,230.326639133105,0.0,19927.5987602024,5.30005627315605,-79682.3044443111,2.65002813657803,141.140271046494,2.65002813657803,-141.140271046494,-25734.3625853436,-14.3061030093083,103142.114924687,153.425679126684,0.0,-167.731782135992,0.0,0
773,0.2092385,-0.000569356,0.2380505,-0.00159281,0.26802,-0.001380275,0.0587815,0.246329819165086,1.04017423295849,-121269.444389691,-30.8753222350327,486031.063081882,333.141979381567,0.0,-364.0173016166,0.0,73020.6054631602,28.8515194152816,-291250.01168007,14.4257597076408,269.837919722224,14.4257597076408,-269.837919722224,-91849.6640765949,-9.90551897763821,367496.775612596,298.154802117864,0.0,-308.060321095502,0.0,1
1077,0.3723015,-0.002219245,0.4145215,0.0002852035,0.433443,-0.001826055,0.0611415000000001,0.15176398970145,0.448164377072478,-45137.2314729085,-4.63083829916537,180570.370554987,210.152443452616,0.0,-214.783281751781,0.0,28511.134428128,-16.5734874525243,-113769.857226173,-8.28674372626216,168.648938053411,-8.28674372626216,-168.648938053411,-92337.823965757,-13.769567308935,369540.896846903,297.064594057884,0.0,-310.834161366819,0.0,1
230,0.7153705,-0.000849364,0.73192,-0.002082045,0.736714,-0.001484075,0.0213435000000002,0.0293970495518686,0.289676425269657,2307.49385681765,15.0185391704856,-9004.41890845518,7.50926958524278,47.445808319743,7.50926958524278,-47.445808319743,25277.5877213281,-24.2753709549793,-100521.057250311,-12.1376854774896,158.525279727171,-12.1376854774896,-158.525279727171,-6477.89617394864,5.30083428242855,25939.6835398843,-77.8785893407428,0.0,83.1794236231714,0.0,0
1128,0.0371372,0.000188797,0.04059075,0.0001438535,0.0444767,6e-05,0.0073395,0.179859068124425,1.12520449971768,-7170111.97143428,-7.83832173695865,28680509.3250248,2673.79018318965,0.0,-2681.6285049266,0.0,17437107.6924367,-89.8412811811145,-69740359.3139425,-44.9206405905574,4175.53467576137,-44.9206405905574,-4175.53467576137,-4097340.17068035,-50.5312990584449,16391914.0949059,1999.08079407338,0.0,-2049.61209313182,0.0,1
1097,0.5584455,-0.000849364,0.5603115,-0.002836535,0.565945,-0.00128119,0.0074994999999999,0.0133396715820705,3.01902465166099,-21476.1405521445,-6.08390845738052,85941.5761506957,143.537014377566,0.0,-149.620922834947,0.0,-730.883199884541,13.4297194515952,3103.89016408672,34.571143415868,0.0,-21.1414239642727,0.0,-15514.6819891937,-35.4777982134289,63317.4021228476,-143.553645979694,0.0,108.075847766265,0.0,0
201,0.5293425,-0.002219245,0.5419015,-0.002082045,0.545539,-0.00267129,0.0161964999999999,0.0301363452622451,0.289632932558322,5655.07831930885,-14.4029281938105,-22412.8689366793,-7.20146409690525,74.8546406989562,-7.20146409690525,-74.8546406989562,57560.1908499063,-5.88431893621367,-230206.138190282,-2.94215946810683,239.899009059167,-2.94215946810683,-239.899009059167,-46319.084543105,28.1842346194161,186070.689253502,229.771676641082,0.0,-201.587442021666,0.0,0
955,0.02475835,0.000336875,0.02800765,0.000336875,0.0290335,0.000336875,0.00427515,0.158951588391178,0.315714153817746,-8168867.86214992,-27.2816444257786,32676215.7367223,-2871.79650974647,0.0,2844.51486532069,0.0,2125582.18931626,-82.914579214176,-8495453.92981879,-41.457289607088,1457.34809927302,-41.457289607088,-1457.34809927302,-2404011.56501056,-125.972920920247,9631915.43684744,1488.77990701014,0.0,-1614.75282793039,0.0,1
1360,0.506715,-0.00498973,0.5437175,-0.004235795,0.549199,-0.003191005,0.042484,0.0804686745322062,0.148138639281131,-42136.6938980456,32.0536701623703,169574.21336306,221.923783433425,0.0,-189.870113271055,0.0,51293.8898803699,9.85363469693056,-205078.465404739,4.92681734846529,226.427949580401,4.92681734846529,-226.427949580401,-22031.5338414477,-27.8110030521471,88899.5872565575,-162.985670610159,0.0,135.174667558011,0.0,0
147,0.2249725,-0.002362975,0.2310015,-0.002362975,0.2380505,-0.001951075,0.013078,0.0564896344242079,1.1691822856195,-136719.61573132,-2.34224071725826,546883.949016857,368.58689139259,0.0,-370.929132109848,0.0,49603.9204571863,7.24971634856443,-198363.123441611,3.62485817428222,222.68987597195,3.62485817428222,-222.68987597195,-68293.5582151048,33.0311490759919,274265.2896697,-245.336143839839,0.0,278.367292915831,0.0,0
1327,0.03942555,0.0002852035,0.04206725,0.0001438535,0.0457035,0.0002358795,0.0062779499999999,0.14749254220504,1.37648105386683,-7973144.29999545,-171.349480931934,31921937.8445974,2739.30038529167,0.0,-2910.6498662236,0.0,28606194.1586123,-140.199698901505,-114405120.678877,-70.0998494507521,5348.01647059163,-70.0998494507521,-5348.01647059163,-5090265.29920778,1.05746957916212,20361062.315073,2256.69042641726,0.0,-2255.63295683809,0.0,1
830,0.01050275,0.000507121,0.0123442,0.000447714,0.01487895,0.000507121,0.0043762,0.344831118483002,1.37649678242689,-6952402.85837192,-22.7535245022987,27810129.1563649,-2648.14225980516,0.0,2625.38873530286,0.0,15095663.7098557,-0.208066348175294,-60382654.7961313,-0.104033174087704,3885.31384820233,-0.104033174087704,-3885.31384820233,-28747720.6649332,-163.839157795183,115017725.92936,-5444.23544821562,0.0,5280.39629042044,0.0,1
746,0.04117865,0.000188797,0.04417235,0.000188797,0.0478866,-2e-05,0.00670795,0.150630015634605,1.24068877977085,-7745871.18902401,137.642019748353,31002430.0816964,2852.81230304018,0.0,-2715.17028329183,0.0,13359583.5147792,14.3301176270223,-53438128.7068455,7.16505881351145,3655.06938056056,7.16505881351145,-3655.06938056056,-2612267.46126785,61.7332665199239,10452880.8412666,1647.41239825292,0.0,-1585.67913173299,0.0,1
